Time [s],Value,Parity Error,Framing Error
0.800160416666667,0x0C,,
0.800247583333333,0x99,,
0.800334750000000,0x4D,,
0.800421916666667,0xFD,,
0.899967791666667,0xFA,,
0.900054958333333,0x03,,
0.900142125000000,0x00,,
0.900229291666667,0x01,,
0.900316500000000,0x02,,
0.900403666666667,0xD8,,
0.900490833333333,0x0C,,
0.900578000000000,0x9A,,
0.900665166666667,0x4E,,
0.900752333333333,0xFD,,
1.000292041666667,0xFA,,
1.000379208333333,0x03,,
1.000466333333333,0x00,,
1.000553500000000,0x01,,
1.000640625000000,0x02,,
1.000727791666667,0xD8,,
1.000814916666667,0x0C,,
1.000902083333333,0x9B,,
1.000989250000000,0x4F,,
1.001076416666667,0xFD,,
1.100620666666667,0xFA,,
1.100707833333333,0x03,,
1.100795000000000,0x00,,
1.100882166666667,0x01,,
1.100969333333333,0x02,,
1.101056458333333,0xD8,,
1.101143625000000,0x0C,,
1.101230791666667,0x9C,,
1.101317958333333,0x48,,
1.101405125000000,0xFD,,
1.200953208333333,0xFA,,
1.201040333333333,0x03,,
1.201127458333333,0x00,,
1.201214625000000,0x01,,
1.201301791666667,0x02,,
1.201388916666667,0xD8,,
1.201476083333333,0x0C,,
1.201563208333333,0x9D,,
1.201650375000000,0x49,,
1.201737500000000,0xFD,,
1.301267750000000,0xFA,,
1.301354916666667,0x03,,
1.301442041666667,0x00,,
1.301529208333333,0x01,,
1.301616375000000,0x02,,
1.301703541666667,0xD8,,
1.301790708333333,0x0C,,
1.301877833333333,0x9E,,
1.301965000000000,0x4A,,
1.302052166666667,0xFD,,
1.401588333333333,0xFA,,
1.401675458333333,0x03,,
1.401762625000000,0x00,,
1.401849791666667,0x01,,
1.401936916666667,0x02,,
1.402024041666667,0xD8,,
1.402111208333333,0x0C,,
1.402198375000000,0x9F,,
1.402285500000000,0x4B,,
1.402372666666667,0xFD,,
1.501912833333333,0xFA,,
1.502000000000000,0x03,,
1.502087166666667,0x00,,
1.502174333333333,0x01,,
1.502261500000000,0x02,,
1.502348625000000,0xD8,,
1.502435791666667,0x0C,,
1.502522958333333,0xA0,,
1.502610083333333,0x74,,
1.502697250000000,0xFD,,
1.602230708333333,0xFA,,
1.602317875000000,0x03,,
1.602405000000000,0x00,,
1.602492166666667,0x01,,
1.602579291666667,0x02,,
1.602666458333333,0xD8,,
1.602753625000000,0x0C,,
1.602840750000000,0xA1,,
1.602927916666667,0x75,,
1.603015041666667,0xFD,,
1.702562000000000,0xFA,,
1.702649125000000,0x03,,
1.702736291666667,0x00,,
1.702823458333333,0x01,,
1.702910583333333,0x02,,
1.702997750000000,0xD8,,
1.703084916666667,0x0C,,
1.703172041666667,0xA2,,
1.703259208333333,0x76,,
1.703346333333333,0xFD,,
1.802894666666667,0xFA,,
1.802981833333333,0x03,,
1.803069000000000,0x00,,
1.803156166666667,0x01,,
1.803243375000000,0x02,,
1.803330541666667,0xD8,,
1.803417708333333,0x0C,,
1.803504875000000,0xA3,,
1.803592041666667,0x77,,
1.803679208333333,0xFD,,
1.903220000000000,0xFA,,
1.903307125000000,0x03,,
1.903394291666667,0x00,,
1.903481416666667,0x01,,
1.903568625000000,0x02,,
1.903655750000000,0xD8,,
1.903742916666667,0x0C,,
1.903830083333333,0xA4,,
1.903917208333333,0x70,,
1.904004375000000,0xFD,,
2.003548125000000,0xFA,,
2.003635291666667,0x03,,
2.003722458333333,0x00,,
2.003809625000000,0x01,,
2.003896791666667,0x02,,
2.003983958333333,0xD8,,
2.004071125000000,0x0C,,
2.004158250000000,0xA5,,
2.004245416666667,0x71,,
2.004332583333333,0xFD,,
2.103879708333333,0xFA,,
2.103966875000000,0x03,,
2.104054041666667,0x00,,
2.104141208333334,0x01,,
2.104228375000000,0x02,,
2.104315500000000,0xD8,,
2.104402666666667,0x0C,,
2.104489833333334,0xA6,,
2.104577000000000,0x72,,
2.104664166666667,0xFD,,
2.204198166666667,0xFA,,
2.204285333333333,0x03,,
2.204372500000000,0x00,,
2.204459666666667,0x01,,
2.204546791666667,0x02,,
2.204633958333333,0xD8,,
2.204721125000000,0x0C,,
2.204808291666667,0xA7,,
2.204895458333333,0x73,,
2.204982625000000,0xFD,,
2.304531250000000,0xFA,,
2.304618416666667,0x03,,
2.304705583333333,0x00,,
2.304792750000000,0x01,,
2.304879916666667,0x02,,
2.304967083333334,0xD8,,
2.305054250000000,0x0C,,
2.305141416666667,0xA8,,
2.305228583333333,0x7C,,
2.305315750000000,0xFD,,
2.404859291666666,0xFA,,
2.404946458333333,0x03,,
2.405033583333333,0x00,,
2.405120750000000,0x01,,
2.405207875000000,0x02,,
2.405295041666667,0xD8,,
2.405382208333333,0x0C,,
2.405469333333333,0xA9,,
2.405556500000000,0x7D,,
2.405643666666667,0xFD,,
2.505191500000000,0xFA,,
2.505278625000000,0x03,,
2.505365791666667,0x00,,
2.505452958333333,0x01,,
2.505540166666667,0x02,,
2.505627333333333,0xD8,,
2.505714500000000,0x0C,,
2.505801666666667,0xAA,,
2.505888833333333,0x7E,,
2.505975958333333,0xFD,,
2.605515416666667,0xFA,,
2.605602541666667,0x03,,
2.605689708333333,0x00,,
2.605776875000000,0x01,,
2.605864000000000,0x02,,
2.605951166666667,0xD8,,
2.606038333333333,0x0C,,
2.606125500000000,0xAB,,
2.606212625000000,0x7F,,
2.606299791666667,0xFD,,
2.705834583333333,0xFA,,
2.705921750000000,0x03,,
2.706008875000000,0x00,,
2.706096041666667,0x01,,
2.706183208333333,0x02,,
2.706270375000000,0xD8,,
2.706357500000000,0x0C,,
2.706444666666667,0xAC,,
2.706531791666666,0x78,,
2.706618958333333,0xFD,,
2.806165000000000,0xFA,,
2.806252125000000,0x03,,
2.806339291666667,0x00,,
2.806426458333333,0x01,,
2.806513583333333,0x02,,
2.806600750000000,0xD8,,
2.806687916666667,0x0C,,
2.806775041666667,0xAD,,
2.806862208333333,0x79,,
2.806949333333333,0xFD,,
