Time [s],Value,Parity Error,Framing Error
0.908095833333333,0xFA,,
0.908182833333333,0x18,,
0.908269791666667,0x06,,
0.908356791666667,0x01,,
0.908443791666667,0x00,,
0.908530791666667,0x01,,
0.908617791666667,0x42,,
0.908704750000000,0x5C,,
0.908791750000000,0xFD,,
0.991346750000000,0xFA,,
0.991433708333333,0x03,,
0.991520708333333,0x00,,
0.991607708333333,0x01,,
0.991694666666667,0x02,,
0.991781666666667,0xB0,,
0.991868625000000,0x01,,
0.991955625000000,0x43,,
0.992042583333333,0xF2,,
0.992129583333333,0xFD,,
1.091458625000000,0xFA,,
1.091545583333333,0x03,,
1.091632541666667,0x00,,
1.091719541666667,0x01,,
1.091806500000000,0x02,,
1.091893500000000,0xB0,,
1.091980458333333,0x01,,
1.092067416666667,0x44,,
1.092154416666667,0xF5,,
1.092241375000000,0xFD,,
1.191582958333333,0xFA,,
1.191669916666667,0x03,,
1.191756875000000,0x00,,
1.191843875000000,0x01,,
1.191930833333333,0x02,,
1.192017791666667,0xB0,,
1.192104750000000,0x01,,
1.192191750000000,0x45,,
1.192278708333333,0xF4,,
1.192365708333333,0xFD,,
1.291693875000000,0xFA,,
1.291780791666667,0x03,,
1.291867750000000,0x00,,
1.291954750000000,0x01,,
1.292041708333333,0x02,,
1.292128666666667,0xAF,,
1.292215625000000,0x01,,
1.292302583333333,0x46,,
1.292389541666667,0xE8,,
1.292476500000000,0xFD,,
1.391818208333333,0xFA,,
1.391905166666667,0x03,,
1.391992125000000,0x00,,
1.392079125000000,0x01,,
1.392166083333333,0x02,,
1.392253041666667,0xAE,,
1.392340000000000,0x01,,
1.392426958333333,0x47,,
1.392513958333333,0xE8,,
1.392600916666667,0xFD,,
1.491936000000000,0xFA,,
1.492022958333333,0x03,,
1.492109916666667,0x00,,
1.492196916666667,0x01,,
1.492283916666667,0x02,,
1.492370875000000,0xAD,,
1.492457875000000,0x01,,
1.492544833333333,0x48,,
1.492631833333333,0xE4,,
1.492718791666667,0xFD,,
1.592048541666667,0xFA,,
1.592135500000000,0x03,,
1.592222500000000,0x00,,
1.592309458333333,0x01,,
1.592396416666667,0x02,,
1.592483375000000,0xAB,,
1.592570333333333,0x01,,
1.592657333333333,0x49,,
1.592744291666667,0xE3,,
1.592831291666667,0xFD,,
1.692162375000000,0xFA,,
1.692249333333333,0x03,,
1.692336291666667,0x00,,
1.692423250000000,0x01,,
1.692510208333333,0x02,,
1.692597166666667,0xAA,,
1.692684166666667,0x01,,
1.692771125000000,0x4A,,
1.692858083333333,0xE1,,
1.692945041666667,0xFD,,
1.792266916666667,0xFA,,
1.792353875000000,0x03,,
1.792440833333333,0x00,,
1.792527791666667,0x01,,
1.792614791666667,0x02,,
1.792701750000000,0xA8,,
1.792788708333333,0x01,,
1.792875666666667,0x4B,,
1.792962625000000,0xE2,,
1.793049625000000,0xFD,,
1.892384208333333,0xFA,,
1.892471208333333,0x03,,
1.892558166666667,0x00,,
1.892645166666667,0x01,,
1.892732125000000,0x02,,
1.892819125000000,0xA6,,
1.892906083333333,0x01,,
1.892993041666667,0x4C,,
1.893080041666667,0xEB,,
1.893167000000000,0xFD,,
1.992500208333333,0xFA,,
1.992587208333333,0x03,,
1.992674208333333,0x00,,
1.992761208333333,0x01,,
1.992848166666667,0x02,,
1.992935166666667,0xA3,,
1.993022166666667,0x01,,
1.993109166666667,0x4D,,
1.993196166666667,0xEF,,
1.993283125000000,0xFD,,
2.092622125000000,0xFA,,
2.092709083333333,0x03,,
2.092796083333333,0x00,,
2.092883083333333,0x01,,
2.092970041666667,0x02,,
2.093057041666667,0xA1,,
2.093144041666667,0x01,,
2.093231000000000,0x4E,,
2.093318000000000,0xEE,,
2.093404958333333,0xFD,,
2.192735666666667,0xFA,,
2.192822625000000,0x03,,
2.192909625000000,0x00,,
2.192996583333333,0x01,,
2.193083583333333,0x02,,
2.193170541666666,0x9F,,
2.193257500000000,0x01,,
2.193344458333333,0x4F,,
2.193431458333333,0xD1,,
2.193518416666667,0xFD,,
2.292853041666667,0xFA,,
2.292940000000000,0x03,,
2.293026958333333,0x00,,
2.293113958333334,0x01,,
2.293200916666667,0x02,,
2.293287875000000,0x9D,,
2.293374833333333,0x01,,
2.293461791666667,0x50,,
2.293548791666667,0xCC,,
2.293635750000000,0xFD,,
2.392975208333334,0xFA,,
2.393062208333333,0x03,,
2.393149166666667,0x00,,
2.393236166666667,0x01,,
2.393323166666667,0x02,,
2.393410166666667,0x9C,,
2.393497166666667,0x01,,
2.393584125000000,0x51,,
2.393671125000000,0xCC,,
2.393758125000000,0xFD,,
2.493098875000000,0xFA,,
2.493185875000000,0x03,,
2.493272833333333,0x00,,
2.493359833333333,0x01,,
2.493446833333334,0x02,,
2.493533833333333,0x9C,,
2.493620833333333,0x01,,
2.493707791666667,0x52,,
2.493794791666667,0xCF,,
2.493881791666666,0xFD,,
2.593209291666667,0xFA,,
2.593296250000000,0x03,,
2.593383208333333,0x00,,
2.593470166666667,0x01,,
2.593557125000000,0x02,,
2.593644083333333,0x9B,,
2.593731083333333,0x01,,
2.593818041666667,0x53,,
2.593905000000000,0xC9,,
2.593991958333334,0xFD,,
2.693332208333334,0xFA,,
2.693419208333333,0x03,,
2.693506208333333,0x00,,
2.693593166666667,0x01,,
2.693680166666667,0x02,,
2.693767166666666,0x9B,,
2.693854125000000,0x01,,
2.693941125000000,0x54,,
2.694028083333333,0xCE,,
2.694115083333333,0xFD,,
2.750222125000000,0xFA,,
2.750309083333333,0xA0,,
2.750396083333333,0x00,,
2.750483041666667,0x01,,
2.750570000000000,0x55,,
2.750657000000000,0xF4,,
2.750743958333334,0xFD,,
2.793446375000000,0xFA,,
2.793533333333333,0x03,,
2.793620333333333,0x00,,
2.793707291666667,0x01,,
2.793794291666666,0x02,,
2.793881250000000,0x9B,,
2.793968250000000,0x01,,
2.794055208333333,0x56,,
2.794142208333333,0xCC,,
2.794229208333333,0xFD,,
2.935614583333333,0xFA,,
2.935701541666667,0x03,,
2.935788541666667,0x00,,
2.935875500000000,0x01,,
2.935962458333333,0x02,,
2.936049458333333,0x9B,,
2.936136416666667,0x01,,
2.936223416666667,0x57,,
2.936310375000000,0xCD,,
2.936397333333333,0xFD,,
3.035733583333333,0xFA,,
3.035820541666667,0x03,,
3.035907541666667,0x00,,
3.035994500000000,0x01,,
3.036081500000000,0x02,,
3.036168500000000,0x9B,,
3.036255458333333,0x01,,
3.036342416666667,0x58,,
3.036429416666667,0xC2,,
3.036516375000000,0xFD,,
3.135859000000000,0xFA,,
3.135945958333333,0x03,,
3.136032916666667,0x00,,
3.136119916666666,0x01,,
3.136206875000000,0x02,,
3.136293833333333,0x9B,,
3.136380833333333,0x01,,
3.136467791666667,0x59,,
3.136554791666667,0xC3,,
3.136641750000000,0xFD,,
3.235973000000000,0xFA,,
3.236060000000000,0x03,,
3.236146958333333,0x00,,
3.236233958333333,0x01,,
3.236320958333333,0x02,,
3.236407958333333,0x9B,,
3.236494916666667,0x01,,
3.236581916666667,0x5A,,
3.236668875000000,0xC0,,
3.236755875000000,0xFD,,
3.336101291666667,0xFA,,
3.336188250000000,0x03,,
3.336275250000000,0x00,,
3.336362250000000,0x01,,
3.336449250000000,0x02,,
3.336536250000000,0x9B,,
3.336623208333333,0x01,,
3.336710208333333,0x5B,,
3.336797208333333,0xC1,,
3.336884166666667,0xFD,,
3.436228458333333,0xFA,,
3.436315416666667,0x03,,
3.436402416666667,0x00,,
3.436489375000000,0x01,,
3.436576333333333,0x02,,
3.436663333333333,0x9B,,
3.436750333333333,0x01,,
3.436837291666667,0x5C,,
3.436924291666667,0xC6,,
3.437011250000000,0xFD,,
3.536346166666667,0xFA,,
3.536433125000000,0x03,,
3.536520125000000,0x00,,
3.536607083333333,0x01,,
3.536694083333333,0x02,,
3.536781041666667,0x9B,,
3.536868041666667,0x01,,
3.536955000000000,0x5D,,
3.537042000000000,0xC7,,
3.537129000000000,0xFD,,
