Time [s],Value,Parity Error,Framing Error
7.464666000000000,0xFA,,
7.464752541666667,0x01,,
7.464839125000000,0xA0,,
7.464925708333333,0x04,,
7.465012291666667,0x01,,
7.465098875000000,0x56,,
7.465185458333333,0xF2,,
7.465272041666666,0xFD,,
7.664189416666667,0xFA,,
7.664276041666667,0x01,,
7.664362583333333,0xA0,,
7.664449166666667,0x04,,
7.664535666666667,0x01,,
7.664622250000000,0x57,,
7.664708750000000,0xF3,,
7.664795291666667,0xFD,,
7.863428083333333,0xFA,,
7.863514666666667,0x01,,
7.863601250000000,0xA0,,
7.863687833333334,0x04,,
7.863774375000000,0x01,,
7.863860916666667,0x58,,
7.863947458333334,0xFC,,
7.864034041666667,0xFD,,
8.062978791666668,0xFA,,
8.063065333333334,0x01,,
8.063151875000001,0xA0,,
8.063238458333334,0x04,,
8.063324958333334,0x01,,
8.063411500000001,0x59,,
8.063497999999999,0xFE,,
8.063584541666666,0xFD,,
8.063671083333332,0xFD,,
8.262361291666666,0xFA,,
8.262447874999999,0x01,,
8.262534458333333,0xA0,,
8.262620999999999,0x04,,
8.262707583333333,0x01,,
8.262794124999999,0x5A,,
8.262880666666666,0xFE,,
8.262967166666666,0xFE,,
8.263053666666666,0xFD,,
8.461752250000000,0xFA,,
8.461838791666667,0x01,,
8.461925375000000,0xA0,,
8.462011958333333,0x04,,
8.462098541666666,0x01,,
8.462185125000000,0x5B,,
8.462271666666666,0xFF,,
8.462358249999999,0xFD,,
8.661146750000000,0xFA,,
8.661233291666667,0x01,,
8.661319833333334,0xA0,,
8.661406375000000,0x04,,
8.661492958333334,0x01,,
8.661579500000000,0x5C,,
8.661666000000000,0xF8,,
8.661752583333334,0xFD,,
8.860398291666666,0xFA,,
8.860484833333333,0x01,,
8.860571374999999,0xA0,,
8.860657916666666,0x04,,
8.860744458333333,0x01,,
8.860831041666666,0x5D,,
8.860917583333332,0xF9,,
8.861004166666667,0xFD,,
9.059918041666666,0xFA,,
9.060004541666666,0x01,,
9.060091000000000,0xA0,,
9.060177458333333,0x04,,
9.060263958333334,0x01,,
9.060350458333334,0x5E,,
9.060436958333334,0xFE,,
9.060523500000000,0xFA,,
9.060610000000000,0xFD,,
9.259303916666667,0xFA,,
9.259390541666667,0x01,,
9.259477125000000,0xA0,,
9.259563750000000,0x04,,
9.259650375000000,0x01,,
9.259736958333333,0x5F,,
9.259823583333333,0xFB,,
9.259910208333332,0xFD,,
9.458698958333333,0xFA,,
9.458785499999999,0x01,,
9.458872000000000,0xA0,,
9.458958541666666,0x04,,
9.459045083333333,0x01,,
9.459131583333333,0x60,,
9.459218125000000,0xC4,,
9.459304666666666,0xFD,,
9.657917458333333,0xFA,,
9.658004041666667,0x01,,
9.658090583333333,0xA0,,
9.658177125000000,0x04,,
9.658263666666667,0x01,,
9.658350208333333,0x61,,
9.658436750000000,0xC5,,
