Time [s],Value,Parity Error,Framing Error
3.952589333333334,0xD4,,
3.952676500000000,0x17,,
3.952763666666667,0xA7,,
3.952850833333333,0x64,,
3.952938000000000,0xFD,,
4.052478500000000,0xFA,,
4.052565666666666,0x03,,
4.052652833333333,0x00,,
4.052740000000000,0x01,,
4.052827166666667,0x02,,
4.052914333333334,0xD4,,
4.053001500000000,0x17,,
4.053088708333333,0xA8,,
4.053175875000000,0x6B,,
4.053263041666667,0xFD,,
4.152827916666666,0xFA,,
4.152915083333333,0x03,,
4.153002250000000,0x00,,
4.153089416666667,0x01,,
4.153176583333333,0x02,,
4.153263750000000,0xD4,,
4.153350916666667,0x17,,
4.153438083333334,0xA9,,
4.153525250000000,0x6A,,
4.153612416666666,0xFD,,
4.253168750000000,0xFA,,
4.253255916666666,0x03,,
4.253343125000000,0x00,,
4.253430291666667,0x01,,
4.253517458333334,0x02,,
4.253604666666667,0xD4,,
4.253691833333333,0x17,,
4.253779000000000,0xAA,,
4.253866208333333,0x69,,
4.253953375000000,0xFD,,
4.353514375000000,0xFA,,
4.353601583333333,0x03,,
4.353688750000000,0x00,,
4.353775916666667,0x01,,
4.353863041666667,0x02,,
4.353950208333333,0xD4,,
4.354037375000000,0x17,,
4.354124541666667,0xAB,,
4.354211708333334,0x68,,
4.354298875000000,0xFD,,
4.453851083333333,0xFA,,
4.453938250000000,0x03,,
4.454025416666667,0x00,,
4.454112625000000,0x01,,
4.454199791666666,0x02,,
4.454287000000000,0xD4,,
4.454374166666667,0x17,,
4.454461333333334,0xAC,,
4.454548500000000,0x6F,,
4.454635708333333,0xFD,,
4.554195666666667,0xFA,,
4.554282833333334,0x03,,
4.554370041666667,0x00,,
4.554457208333333,0x01,,
4.554544416666666,0x02,,
4.554631583333333,0xD4,,
4.554718750000000,0x17,,
4.554805916666667,0xAD,,
4.554893083333333,0x6E,,
4.554980250000000,0xFD,,
4.654543958333333,0xFA,,
4.654631125000000,0x03,,
4.654718291666667,0x00,,
4.654805458333334,0x01,,
4.654892625000000,0x02,,
4.654979791666666,0xD4,,
4.655066958333333,0x17,,
4.655154125000000,0xAE,,
4.655241291666667,0x6D,,
4.655328458333333,0xFD,,
4.754877458333334,0xFA,,
4.754964625000000,0x03,,
4.755051791666666,0x00,,
4.755139000000000,0x01,,
4.755226166666667,0x02,,
4.755313333333334,0xD4,,
4.755400500000000,0x17,,
4.755487666666666,0xAF,,
4.755574833333333,0x6C,,
4.755662000000000,0xFD,,
4.855218500000000,0xFA,,
4.855305708333334,0x03,,
4.855392875000000,0x00,,
4.855480041666667,0x01,,
4.855567208333333,0x02,,
4.855654416666667,0xD4,,
4.855741583333334,0x17,,
4.855828750000000,0xB0,,
4.855915916666667,0x73,,
4.856003083333333,0xFD,,
