Time [s],Value,Parity Error,Framing Error
0.803233333333333,0x00,,
0.803320458333333,0x01,,
0.803407625000000,0x02,,
0.803494750000000,0xDB,,
0.803581875000000,0x09,,
0.803669000000000,0x9E,,
0.803756125000000,0x4C,,
0.803843291666667,0xFD,,
0.903359333333333,0xFA,,
0.903446458333333,0x03,,
0.903533625000000,0x00,,
0.903620750000000,0x01,,
0.903707875000000,0x02,,
0.903795000000000,0xDB,,
0.903882125000000,0x09,,
0.903969250000000,0x9F,,
0.904056375000000,0x4D,,
0.904143500000000,0xFD,,
0.918264041666667,0xFA,,
0.918351166666667,0x18,,
0.918438291666667,0x07,,
0.918525416666667,0x01,,
0.918612541666667,0x00,,
0.918699666666667,0x09,,
0.918786791666667,0xA0,,
0.918873916666667,0xB7,,
0.918961041666667,0xFD,,
1.003715083333333,0xFA,,
1.003802208333333,0x03,,
1.003889333333333,0x00,,
1.003976458333333,0x01,,
1.004063583333333,0x02,,
1.004150708333333,0xDB,,
1.004237833333333,0x09,,
1.004324958333333,0xA1,,
1.004412083333333,0x73,,
1.004499208333333,0xFD,,
1.104021666666667,0xFA,,
1.104108791666667,0x03,,
1.104195916666667,0x00,,
1.104283083333333,0x01,,
1.104370208333333,0x02,,
1.104457333333333,0xDB,,
1.104544458333333,0x09,,
1.104631583333333,0xA2,,
1.104718750000000,0x70,,
1.104805875000000,0xFD,,
1.204336083333333,0xFA,,
1.204423208333333,0x03,,
1.204510333333333,0x00,,
1.204597500000000,0x01,,
1.204684625000000,0x02,,
1.204771750000000,0xDB,,
1.204858916666667,0x09,,
1.204946041666667,0xA3,,
1.205033166666667,0x71,,
1.205120333333333,0xFD,,
1.304649958333333,0xFA,,
1.304737083333333,0x03,,
1.304824208333333,0x00,,
1.304911333333333,0x01,,
1.304998458333333,0x02,,
1.305085583333333,0xDC,,
1.305172708333333,0x09,,
1.305259833333333,0xA4,,
1.305346958333333,0x71,,
1.305434083333333,0xFD,,
1.404947416666667,0xFA,,
1.405034583333333,0x03,,
1.405121708333333,0x00,,
1.405208833333333,0x01,,
1.405295958333333,0x02,,
1.405383083333333,0xDD,,
1.405470208333333,0x09,,
1.405557333333333,0xA5,,
1.405644500000000,0x71,,
1.405731625000000,0xFD,,
1.505245583333333,0xFA,,
1.505332708333333,0x03,,
1.505419833333333,0x00,,
1.505506958333333,0x01,,
1.505594083333333,0x02,,
1.505681166666667,0xDF,,
1.505768291666667,0x09,,
1.505855416666667,0xA6,,
1.505942541666667,0x70,,
1.506029666666667,0xFD,,
1.605537333333333,0xFA,,
1.605624458333333,0x03,,
1.605711583333333,0x00,,
1.605798708333333,0x01,,
1.605885833333333,0x02,,
1.605973000000000,0xE1,,
1.606060125000000,0x09,,
1.606147250000000,0xA7,,
1.606234375000000,0x4F,,
1.606321500000000,0xFD,,
1.705826333333333,0xFA,,
1.705913458333333,0x03,,
1.706000583333333,0x00,,
1.706087750000000,0x01,,
1.706174875000000,0x02,,
1.706262000000000,0xE3,,
1.706349166666667,0x09,,
1.706436291666667,0xA8,,
1.706523458333333,0x42,,
1.706610625000000,0xFD,,
1.806143541666667,0xFA,,
1.806230666666667,0x03,,
1.806317791666667,0x00,,
1.806404916666667,0x01,,
1.806492041666667,0x02,,
1.806579208333333,0xE5,,
1.806666333333333,0x09,,
1.806753458333333,0xA9,,
1.806840583333333,0x45,,
1.806927750000000,0xFD,,
1.906444000000000,0xFA,,
1.906531166666667,0x03,,
1.906618291666667,0x00,,
1.906705416666667,0x01,,
1.906792541666667,0x02,,
1.906879666666667,0xE8,,
1.906966833333333,0x09,,
1.907053958333333,0xAA,,
1.907141125000000,0x4B,,
1.907228250000000,0xFD,,
2.006726250000000,0xFA,,
2.006813375000000,0x03,,
2.006900500000000,0x00,,
2.006987666666667,0x01,,
2.007074791666667,0x02,,
2.007161916666667,0xEA,,
2.007249041666667,0x09,,
2.007336208333333,0xAB,,
2.007423333333333,0x48,,
2.007510458333333,0xFD,,
2.107041583333333,0xFA,,
2.107128708333333,0x03,,
2.107215833333334,0x00,,
2.107302958333333,0x01,,
2.107390083333333,0x02,,
2.107477208333334,0xEC,,
2.107564333333333,0x09,,
2.107651458333333,0xAC,,
2.107738583333334,0x49,,
2.107825708333333,0xFD,,
2.207330291666667,0xFA,,
2.207417458333333,0x03,,
2.207504583333333,0x00,,
2.207591750000000,0x01,,
2.207678875000000,0x02,,
2.207766000000000,0xEF,,
2.207853166666667,0x09,,
2.207940291666667,0xAD,,
2.208027458333333,0x4B,,
2.208114583333333,0xFD,,
2.307623583333333,0xFA,,
2.307710750000000,0x03,,
2.307797875000000,0x00,,
2.307885000000000,0x01,,
2.307972125000000,0x02,,
2.308059250000000,0xF1,,
2.308146375000000,0x09,,
2.308233500000000,0xAE,,
2.308320666666666,0x56,,
2.308407791666667,0xFD,,
2.407927708333333,0xFA,,
2.408014833333334,0x03,,
2.408102000000000,0x00,,
2.408189166666667,0x01,,
2.408276291666667,0x02,,
2.408363458333334,0xF4,,
2.408450583333333,0x09,,
2.408537708333333,0xAF,,
2.408624833333334,0x52,,
2.408711958333333,0xFD,,
2.508221333333333,0xFA,,
2.508308500000000,0x03,,
2.508395666666666,0x00,,
2.508482791666667,0x01,,
2.508569916666667,0x02,,
2.508657041666666,0xF6,,
2.508744166666667,0x09,,
2.508831333333333,0xB0,,
2.508918458333333,0x4F,,
2.509005583333333,0xFD,,
2.608514083333333,0xFA,,
2.608601208333333,0x03,,
2.608688333333333,0x00,,
2.608775458333333,0x01,,
2.608862583333333,0x02,,
2.608949750000000,0xF9,,
2.609036875000000,0x09,,
2.609124000000000,0xB1,,
2.609211125000000,0x41,,
2.609298250000000,0xFD,,
2.708822041666667,0xFA,,
2.708909166666666,0x03,,
2.708996291666667,0x00,,
2.709083458333333,0x01,,
2.709170583333333,0x02,,
2.709257708333333,0xFB,,
2.709344875000000,0x09,,
2.709432000000000,0xB2,,
2.709519125000000,0x40,,
2.709606250000000,0xFD,,
2.809127041666667,0xFA,,
2.809214166666667,0x03,,
2.809301291666667,0x00,,
2.809388416666667,0x01,,
2.809475541666667,0x02,,
2.809562666666667,0xFE,,
2.809649791666667,0xFE,,
2.809736916666667,0x09,,
2.809824083333333,0xB3,,
2.809911208333333,0x44,,
2.809998291666667,0xFD,,
2.909420541666667,0xFA,,
2.909507666666667,0x03,,
2.909594791666667,0x00,,
2.909681958333334,0x01,,
2.909769083333333,0x03,,
2.909856208333333,0x00,,
2.909943333333334,0x09,,
2.910030458333333,0xB4,,
2.910117583333333,0xBC,,
2.910204750000000,0xFD,,
3.009698916666667,0xFA,,
3.009786041666667,0x03,,
3.009873166666666,0x00,,
3.009960333333333,0x01,,
3.010047458333333,0x03,,
3.010134583333334,0x03,,
3.010221708333333,0x09,,
3.010308875000000,0xB5,,
3.010396000000000,0xBE,,
3.010483125000000,0xFD,,
3.110012625000000,0xFA,,
3.110099750000000,0x03,,
3.110186916666667,0x00,,
3.110274041666667,0x01,,
3.110361208333333,0x03,,
3.110448333333333,0x05,,
3.110535500000000,0x09,,
3.110622625000000,0xB6,,
3.110709791666667,0xBB,,
3.110796958333333,0xFD,,
3.210312000000000,0xFA,,
3.210399166666666,0x03,,
3.210486291666667,0x00,,
3.210573458333333,0x01,,
3.210660583333333,0x03,,
3.210747750000000,0x08,,
3.210834875000000,0x09,,
3.210922041666667,0xB7,,
3.211009166666666,0xB7,,
3.211096291666667,0xFD,,
3.310627250000000,0xFA,,
3.310714416666667,0x03,,
3.310801541666667,0x00,,
3.310888708333333,0x01,,
3.310975833333333,0x03,,
3.311062958333333,0x0A,,
3.311150083333333,0x09,,
3.311237250000000,0xB8,,
3.311324333333333,0xBA,,
3.311411458333333,0xFD,,
3.383721750000000,0xFA,,
3.383808875000000,0x18,,
3.383896000000000,0x04,,
3.383983166666667,0x01,,
3.384070291666667,0x00,,
3.384157416666667,0x09,,
3.384244541666667,0xB9,,
3.384331708333333,0xAD,,
3.384418833333333,0xFD,,
3.410945500000000,0xFA,,
3.411032625000000,0x03,,
3.411119791666667,0x00,,
3.411206916666667,0x01,,
3.411294041666667,0x03,,
3.411381208333333,0x0D,,
3.411468333333334,0x09,,
3.411555500000000,0xBA,,
3.411642625000000,0xBF,,
3.411729791666667,0xFD,,
3.483464416666667,0xFA,,
3.483551541666666,0x18,,
3.483638708333333,0x04,,
3.483725833333333,0x00,,
3.483812958333333,0x00,,
3.483900125000000,0x09,,
3.483987250000000,0xBB,,
3.484074375000000,0xAE,,
3.484161500000000,0xFD,,
3.511267708333333,0xFA,,
3.511354875000000,0x03,,
3.511442000000000,0x00,,
3.511529125000000,0x01,,
3.511616291666666,0x03,,
3.511703416666667,0x0F,,
3.511790541666667,0x09,,
3.511877666666666,0xBC,,
3.511964833333333,0xBB,,
3.512051958333333,0xFD,,
3.611564458333334,0xFA,,
3.611651625000000,0x03,,
3.611738750000000,0x00,,
3.611825875000000,0x01,,
3.611913000000000,0x03,,
3.612000083333333,0x11,,
3.612087208333334,0x09,,
3.612174333333333,0xBD,,
3.612261458333333,0xA4,,
3.612348583333334,0xFD,,
3.711863875000000,0xFA,,
3.711951000000000,0x03,,
3.712038125000000,0x00,,
3.712125291666667,0x01,,
3.712212375000000,0x03,,
3.712299500000000,0x13,,
3.712386625000000,0x09,,
3.712473791666667,0xBE,,
3.712560916666667,0xA5,,
3.712648083333333,0xFD,,
3.812156416666667,0xFA,,
3.812243541666667,0x03,,
3.812330666666667,0x00,,
3.812417791666667,0x01,,
3.812504958333333,0x03,,
3.812592083333334,0x14,,
3.812679208333333,0x09,,
3.812766333333333,0xBF,,
3.812853458333333,0xA3,,
3.812940625000000,0xFD,,
3.912417875000000,0xFA,,
3.912505000000000,0x03,,
3.912592166666667,0x00,,
3.912679291666667,0x01,,
3.912766458333333,0x03,,
3.912853625000000,0x15,,
3.912940750000000,0x09,,
3.913027916666667,0xC0,,
3.913115041666666,0xDD,,
3.913202208333333,0xFD,,
4.012614208333333,0xFA,,
4.012701375000000,0x03,,
4.012788500000000,0x00,,
4.012875625000000,0x01,,
4.012962791666666,0x03,,
4.013049916666667,0x15,,
4.013137041666667,0x09,,
4.013224166666666,0xC1,,
4.013311291666667,0xDC,,
4.013398416666667,0xFD,,
4.112915208333333,0xFA,,
4.113002333333333,0x03,,
4.113089458333334,0x00,,
4.113176583333333,0x01,,
4.113263708333333,0x03,,
4.113350875000000,0x15,,
4.113438000000000,0x09,,
4.113525125000000,0xC2,,
4.113612250000000,0xDF,,
4.113699375000000,0xFD,,
4.167065458333333,0xFA,,
4.167152583333333,0xA0,,
4.167239750000000,0x00,,
4.167326916666667,0x09,,
4.167414041666667,0xC3,,
4.167501166666667,0x6A,,
4.167588333333334,0xFD,,
4.213209958333334,0xFA,,
4.213297083333333,0x03,,
4.213384250000000,0x00,,
4.213471375000000,0x01,,
4.213558500000000,0x03,,
4.213645666666666,0x15,,
4.213732791666667,0x09,,
4.213819916666667,0xC4,,
4.213907083333333,0xD9,,
4.213994208333333,0xFD,,
4.355635833333333,0xFA,,
4.355722958333334,0x03,,
4.355810125000000,0x00,,
4.355897250000000,0x01,,
4.355984375000000,0x03,,
4.356071500000000,0x15,,
4.356158625000000,0x09,,
4.356245750000000,0xC5,,
4.356332875000000,0xD8,,
4.356420041666667,0xFD,,
4.455933625000000,0xFA,,
4.456020750000000,0x03,,
4.456107875000000,0x00,,
4.456195041666667,0x01,,
4.456282166666667,0x03,,
4.456369291666666,0x15,,
4.456456416666667,0x09,,
4.456543583333334,0xC6,,
4.456630708333333,0xDB,,
4.456717833333333,0xFD,,
4.556237916666666,0xFA,,
4.556325083333333,0x03,,
4.556412208333334,0x00,,
4.556499375000000,0x01,,
4.556586500000000,0x03,,
4.556673666666667,0x15,,
4.556760791666667,0x09,,
4.556847916666666,0xC7,,
4.556935041666667,0xDA,,
4.557022208333334,0xFD,,
